property_id,county,city,zip_code,property_type,bedrooms,bathrooms,sqft,lot_size,year_built,sale_date,rate_week_ending,mortgage_rate_30yr_fixed_pct,sale_price,price_per_sqft,hoa_fee,latitude,longitude,parking_spaces,pool,fireplace,stories,sale_year,sale_month,sale_quarter,property_age,is_new_construction,bath_bed_ratio,sqft_per_bedroom,amenity_score,has_hoa,is_single_family,avg_zip_code_sale_price,avg_city_sale_price,n_parks,kid_friendly_score,Attractions,Restaurants,Things_to_do_score,resturant_score,walk_score,transit_score,bike_score,coolness_index
SA0029625,San Mateo,Daly City,94017,Single Family,4,3.0,3060,9928,1992,2024-08-06,2024-08-01,6.73,2907808,950,0,37.52557,-122.445543,3,0,0,2,2024,8,3,32,0,0.6,612.0,3,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029626,San Mateo,Daly City,94017,Single Family,4,3.0,1393,3866,1985,2023-02-05,2023-02-02,6.09,1143173,820,0,37.635407,-122.433772,3,0,2,1,2023,2,1,39,0,0.6,278.6,5,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029627,San Mateo,Daly City,94017,Townhouse,3,2.0,1730,1011,2005,2021-09-09,2021-09-09,2.88,902339,521,287,37.528806,-122.319087,2,0,0,1,2021,9,3,19,0,0.5,432.5,2,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029628,San Mateo,Daly City,94017,Condo,3,1.5,1357,0,1987,2025-01-10,2025-01-09,6.93,906460,667,307,37.645166,-122.175899,3,0,1,1,2025,1,1,37,0,0.375,339.25,4,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029629,San Mateo,Daly City,94017,Condo,3,2.0,2186,0,1985,2021-04-12,2021-04-08,3.13,1326229,606,298,37.691311,-122.440058,2,0,1,1,2021,4,2,39,0,0.5,546.5,3,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029630,San Mateo,Daly City,94017,Condo,2,2.0,1955,0,1971,2023-08-25,2023-08-24,7.23,1538374,786,641,37.453857,-122.417661,2,0,1,1,2023,8,3,53,0,0.6666666666666666,651.6666666666666,3,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029631,San Mateo,Daly City,94017,Condo,2,2.0,808,0,2006,2025-05-23,2025-05-22,6.86,544253,673,394,37.673465,-122.201583,2,0,1,1,2025,5,2,18,0,0.6666666666666666,269.3333333333333,3,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029632,San Mateo,Daly City,94017,Condo,3,2.5,1704,0,1988,2023-01-27,2023-01-26,6.13,1242736,729,254,37.429641,-122.206139,2,0,0,1,2023,1,1,36,0,0.625,426.0,2,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029633,San Mateo,Daly City,94017,Single Family,5,3.0,2698,6032,1995,2025-11-20,2025-11-20,6.26,4121601,1527,0,37.577976,-122.216133,2,1,1,2,2025,11,4,29,0,0.5,449.6666666666667,4,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029634,San Mateo,Daly City,94017,Townhouse,3,2.0,1924,1708,1942,2021-11-26,2021-11-24,3.1,1031753,536,599,37.70307,-122.365883,2,0,1,1,2021,11,4,82,0,0.5,481.0,3,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029635,San Mateo,Daly City,94017,Single Family,4,2.5,2516,6696,1947,2025-12-28,2025-12-24,6.18,2930963,1164,204,37.537702,-122.338697,2,0,1,2,2025,12,4,77,0,0.5,503.2,3,1,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029636,San Mateo,Daly City,94017,Single Family,4,3.0,1687,6607,1965,2022-09-04,2022-09-01,5.66,1578259,935,0,37.67949,-122.249337,2,0,0,1,2022,9,3,59,0,0.6,337.4,2,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029637,San Mateo,Daly City,94017,Condo,2,1.0,1931,0,1997,2026-01-10,2026-01-08,6.16,1763587,913,286,37.679566,-122.192427,2,0,0,1,2026,1,1,27,0,0.3333333333333333,643.6666666666666,2,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029638,San Mateo,Daly City,94017,Townhouse,2,2.0,1745,1039,1974,2023-12-05,2023-11-30,7.22,1338473,767,605,37.680228,-122.366126,3,0,0,1,2023,12,4,50,0,0.6666666666666666,581.6666666666666,3,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029639,San Mateo,Daly City,94017,Single Family,4,1.5,2009,9859,1997,2025-08-05,2025-07-31,6.72,2808332,1397,0,37.5969,-122.26426,2,0,0,2,2025,8,3,27,0,0.3,401.8,2,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029640,San Mateo,Daly City,94017,Single Family,4,3.0,2057,5875,1949,2022-01-24,2022-01-20,3.56,1844732,896,0,37.605149,-122.419843,1,0,0,1,2022,1,1,75,0,0.6,411.4,1,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029641,San Mateo,Daly City,94017,Single Family,3,2.5,1763,5322,2012,2024-05-03,2024-05-02,7.22,2119614,1202,0,37.612952,-122.270481,2,0,1,1,2024,5,2,12,0,0.625,440.75,3,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029642,San Mateo,Daly City,94017,Single Family,3,2.5,1985,5801,1992,2024-05-19,2024-05-16,7.02,2362096,1189,0,37.685618,-122.240514,3,0,0,2,2024,5,2,32,0,0.625,496.25,3,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029643,San Mateo,Daly City,94017,Single Family,5,2.5,3371,3407,1976,2021-09-17,2021-09-16,2.86,3283910,974,0,37.626388,-122.330857,3,1,1,2,2021,9,3,48,0,0.4166666666666667,561.8333333333334,5,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029644,San Mateo,Daly City,94017,Single Family,4,2.0,2525,3928,1974,2022-07-15,2022-07-14,5.51,2916998,1155,0,37.46881,-122.329622,3,0,2,2,2022,7,3,50,0,0.4,505.0,5,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029645,San Mateo,Daly City,94017,Townhouse,2,2.0,1514,1163,1992,2023-11-14,2023-11-09,7.5,930236,614,349,37.587105,-122.384497,1,0,0,1,2023,11,4,32,0,0.6666666666666666,504.6666666666667,1,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029646,San Mateo,Daly City,94017,Single Family,5,3.0,2876,6834,1998,2022-06-05,2022-06-02,5.09,2499412,869,179,37.465638,-122.363757,2,0,1,2,2022,6,2,26,0,0.5,479.3333333333333,3,1,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029647,San Mateo,Daly City,94017,Townhouse,3,1.5,1395,1551,1973,2023-03-23,2023-03-23,6.42,1223392,876,620,37.463229,-122.228685,2,0,0,1,2023,3,1,51,0,0.375,348.75,2,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029648,San Mateo,Daly City,94017,Single Family,6,2.5,1655,9934,1944,2025-07-26,2025-07-24,6.74,2224548,1344,171,37.495101,-122.453901,3,0,0,2,2025,7,3,80,0,0.3571428571428571,236.42857142857144,3,1,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029649,San Mateo,Daly City,94017,Single Family,3,2.5,2404,6679,1964,2024-01-07,2024-01-04,6.62,2427380,1009,0,37.609762,-122.363814,2,0,0,3,2024,1,1,60,0,0.625,601.0,2,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029650,San Mateo,Daly City,94017,Townhouse,3,2.5,1333,1932,2012,2022-07-13,2022-07-07,5.3,1079728,809,457,37.457486,-122.428176,2,0,0,1,2022,7,3,12,0,0.625,333.25,2,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029651,San Mateo,Daly City,94017,Single Family,3,2.5,2274,9481,1997,2021-04-16,2021-04-15,3.04,2316382,1018,150,37.470751,-122.204156,2,0,0,1,2021,4,2,27,0,0.625,568.5,2,1,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029652,San Mateo,Daly City,94017,Single Family,4,2.5,1485,5215,1960,2025-06-17,2025-06-12,6.84,2005536,1350,0,37.628149,-122.20488,2,1,0,2,2025,6,2,64,0,0.5,297.0,3,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029653,San Mateo,Daly City,94017,Condo,1,2.5,1902,0,1962,2024-04-06,2024-04-04,6.82,1081848,568,729,37.542236,-122.37272,2,0,1,1,2024,4,2,62,0,1.25,951.0,3,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029654,San Mateo,Daly City,94017,Single Family,4,2.5,1369,5694,1973,2024-01-05,2024-01-04,6.62,1461459,1067,0,37.70743,-122.259937,2,0,2,2,2024,1,1,51,0,0.5,273.8,4,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029655,San Mateo,Daly City,94017,Condo,1,2.0,1947,0,1963,2022-09-12,2022-09-08,5.89,1065840,547,520,37.488846,-122.199013,1,0,0,1,2022,9,3,61,0,1.0,973.5,1,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029656,San Mateo,Daly City,94017,Condo,2,2.5,1652,0,1979,2022-07-11,2022-07-07,5.3,1086879,657,624,37.69821,-122.423537,0,0,0,1,2022,7,3,45,0,0.8333333333333334,550.6666666666666,0,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029657,San Mateo,Daly City,94017,Townhouse,2,2.0,902,1143,1980,2023-01-19,2023-01-19,6.15,696350,772,631,37.548516,-122.447896,2,0,1,1,2023,1,1,44,0,0.6666666666666666,300.6666666666667,3,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029658,San Mateo,Daly City,94017,Single Family,3,2.5,3072,4189,2001,2022-12-02,2022-12-01,6.49,2434417,792,0,37.550647,-122.397642,2,0,1,3,2022,12,4,23,0,0.625,768.0,3,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029659,San Mateo,Daly City,94017,Condo,2,2.5,2152,0,1988,2026-03-12,2026-03-12,6.11,1724276,801,628,37.500222,-122.341181,1,0,0,1,2026,3,1,36,0,0.8333333333333334,717.3333333333334,1,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029660,San Mateo,Daly City,94017,Single Family,3,3.0,1896,6855,1996,2022-09-16,2022-09-15,6.02,1578233,832,0,37.453991,-122.463757,2,0,1,2,2022,9,3,28,0,0.75,474.0,3,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029661,San Mateo,Daly City,94017,Single Family,4,2.5,3211,9043,1960,2024-02-11,2024-02-08,6.64,3030544,943,0,37.419484,-122.469795,3,0,0,2,2024,2,1,64,0,0.5,642.2,3,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029662,San Mateo,Daly City,94017,Single Family,4,2.0,2436,7163,2011,2024-03-08,2024-03-07,6.88,2373969,974,0,37.635154,-122.195115,2,1,1,2,2024,3,1,13,0,0.4,487.2,4,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029663,San Mateo,Daly City,94017,Townhouse,3,2.0,1811,1622,1971,2025-12-16,2025-12-11,6.22,1457221,804,277,37.449931,-122.247395,2,0,0,1,2025,12,4,53,0,0.5,452.75,2,1,0,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029664,San Mateo,Daly City,94017,Single Family,4,2.5,1595,3696,2022,2024-06-17,2024-06-13,6.95,2098923,1315,0,37.623897,-122.396405,4,0,0,2,2024,6,2,2,1,0.5,319.0,4,0,1,1924760.378223496,1955774.3553008595,0,1.3,49.0,224.0,9.0,10.0,66.0,52.0,34.0,34.0
SA0029665,San Mateo,South San Francisco,94080,Condo,3,1.5,959,0,2011,2025-11-07,2025-11-06,6.22,719970,750,301,37.594403,-122.467719,3,0,0,1,2025,11,4,13,0,0.375,239.75,3,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029666,San Mateo,South San Francisco,94080,Single Family,3,2.5,2666,8851,2007,2022-02-01,2022-01-27,3.55,2541866,953,0,37.674247,-122.392793,2,0,1,2,2022,2,1,17,0,0.625,666.5,3,0,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029667,San Mateo,South San Francisco,94080,Single Family,4,3.0,3493,4493,1991,2026-01-12,2026-01-08,6.16,4191446,1199,0,37.656348,-122.198072,2,0,1,2,2026,1,1,33,0,0.6,698.6,3,0,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029668,San Mateo,South San Francisco,94080,Condo,2,1.0,1036,0,1995,2025-07-10,2025-07-10,6.72,806721,778,569,37.443831,-122.352868,2,0,0,1,2025,7,3,29,0,0.3333333333333333,345.3333333333333,2,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029669,San Mateo,South San Francisco,94080,Single Family,4,2.0,2907,8649,1958,2022-08-19,2022-08-18,5.13,2356341,810,0,37.60287,-122.434856,2,0,1,2,2022,8,3,66,0,0.4,581.4,3,0,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029670,San Mateo,South San Francisco,94080,Single Family,4,3.0,3431,3371,1970,2022-04-11,2022-04-07,4.72,3060692,892,0,37.448508,-122.359288,2,0,1,2,2022,4,2,54,0,0.6,686.2,3,0,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029671,San Mateo,South San Francisco,94080,Townhouse,4,2.0,1503,1142,1940,2023-01-31,2023-01-26,6.13,993614,661,587,37.57548,-122.446172,1,0,0,1,2023,1,1,84,0,0.4,300.6,1,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029672,San Mateo,South San Francisco,94080,Single Family,4,2.5,3224,3443,2014,2025-04-10,2025-04-10,6.62,4196986,1301,0,37.422617,-122.234942,3,0,0,2,2025,4,2,10,0,0.5,644.8,3,0,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029673,San Mateo,South San Francisco,94080,Single Family,4,2.5,3014,3946,1979,2024-09-13,2024-09-12,6.2,4228196,1402,233,37.565487,-122.400304,3,1,0,2,2024,9,3,45,0,0.5,602.8,4,1,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029674,San Mateo,South San Francisco,94080,Condo,3,1.5,1319,0,1948,2025-10-25,2025-10-23,6.19,1186612,899,631,37.489923,-122.200238,1,0,0,1,2025,10,4,76,0,0.375,329.75,1,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029675,San Mateo,South San Francisco,94080,Single Family,3,2.5,1238,8412,1943,2021-10-29,2021-10-28,3.14,1120801,905,180,37.454695,-122.218925,2,1,0,2,2021,10,4,81,0,0.625,309.5,3,1,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029676,San Mateo,South San Francisco,94080,Townhouse,3,2.0,1330,2435,1948,2026-03-06,2026-03-05,6.0,1127056,847,601,37.584323,-122.188089,2,0,0,1,2026,3,1,76,0,0.5,332.5,2,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029677,San Mateo,South San Francisco,94080,Single Family,4,2.5,2212,7025,1972,2022-09-09,2022-09-08,5.89,2129431,962,0,37.694002,-122.222159,4,0,1,3,2022,9,3,52,0,0.5,442.4,5,0,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029678,San Mateo,South San Francisco,94080,Condo,2,2.5,2148,0,2005,2022-08-01,2022-07-28,5.3,1276215,594,622,37.605688,-122.308985,2,0,1,1,2022,8,3,19,0,0.8333333333333334,716.0,3,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029679,San Mateo,South San Francisco,94080,Condo,3,2.0,1859,0,1987,2021-08-03,2021-07-29,2.8,1017652,547,795,37.613422,-122.208067,2,0,0,1,2021,8,3,37,0,0.5,464.75,2,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029680,San Mateo,South San Francisco,94080,Single Family,4,2.0,2897,3167,1946,2022-02-16,2022-02-10,3.69,2336656,806,153,37.699927,-122.24794,2,1,1,2,2022,2,1,78,0,0.4,579.4,4,1,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029681,San Mateo,South San Francisco,94080,Condo,3,2.0,2169,0,1962,2024-08-20,2024-08-15,6.49,1369798,631,698,37.620885,-122.396615,3,0,0,1,2024,8,3,62,0,0.5,542.25,3,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029682,San Mateo,South San Francisco,94080,Single Family,3,2.5,2961,6021,1970,2025-11-15,2025-11-13,6.24,3671896,1240,0,37.556335,-122.277325,2,0,0,2,2025,11,4,54,0,0.625,740.25,2,0,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029683,San Mateo,South San Francisco,94080,Condo,2,1.5,966,0,1991,2023-09-27,2023-09-21,7.19,700462,725,348,37.547942,-122.179373,2,0,1,1,2023,9,3,33,0,0.5,322.0,3,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029684,San Mateo,South San Francisco,94080,Townhouse,3,2.5,1710,2441,2014,2024-07-12,2024-07-11,6.89,1244344,727,448,37.674322,-122.466745,1,0,1,1,2024,7,3,10,0,0.625,427.5,2,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029685,San Mateo,South San Francisco,94080,Single Family,4,2.0,1608,3346,1990,2023-12-18,2023-12-14,6.95,2009224,1249,0,37.477841,-122.362473,2,0,0,3,2023,12,4,34,0,0.4,321.6,2,0,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029686,San Mateo,South San Francisco,94080,Single Family,4,3.5,2231,8452,1941,2022-04-23,2022-04-21,5.11,1874907,840,100,37.502428,-122.43801,2,0,0,2,2022,4,2,83,0,0.7,446.2,2,1,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029687,San Mateo,South San Francisco,94080,Townhouse,3,2.5,1265,2160,1961,2021-04-28,2021-04-22,2.97,913347,722,339,37.637105,-122.26224,2,0,0,1,2021,4,2,63,0,0.625,316.25,2,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029688,San Mateo,South San Francisco,94080,Condo,3,3.0,1928,0,1965,2025-01-26,2025-01-23,6.96,1500082,778,789,37.423254,-122.360018,1,0,0,1,2025,1,1,59,0,0.75,482.0,1,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029689,San Mateo,South San Francisco,94080,Townhouse,2,2.0,1530,861,2009,2022-04-16,2022-04-14,5.0,878215,573,212,37.569587,-122.185266,3,0,1,1,2022,4,2,15,0,0.6666666666666666,510.0,4,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029690,San Mateo,South San Francisco,94080,Condo,3,3.0,1975,0,1987,2021-07-08,2021-07-08,2.9,923486,467,676,37.640662,-122.458832,2,0,0,1,2021,7,3,37,0,0.75,493.75,2,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029691,San Mateo,South San Francisco,94080,Single Family,4,3.0,1421,4905,1986,2022-12-02,2022-12-01,6.49,1305330,918,0,37.432397,-122.298162,2,0,1,2,2022,12,4,38,0,0.6,284.2,3,0,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029692,San Mateo,South San Francisco,94080,Single Family,5,2.0,3182,3312,1973,2024-10-08,2024-10-03,6.12,4264990,1340,0,37.690935,-122.365804,2,1,0,1,2024,10,4,51,0,0.3333333333333333,530.3333333333334,3,0,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029693,San Mateo,South San Francisco,94080,Condo,3,2.0,897,0,2014,2024-03-17,2024-03-14,6.74,756204,843,681,37.653257,-122.423236,2,0,0,1,2024,3,1,10,0,0.5,224.25,2,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029694,San Mateo,South San Francisco,94080,Single Family,2,3.5,1982,6906,1964,2021-06-21,2021-06-17,2.93,2074041,1046,0,37.490069,-122.466729,3,0,0,3,2021,6,2,60,0,1.1666666666666667,660.6666666666666,3,0,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029695,San Mateo,South San Francisco,94080,Townhouse,2,3.0,1355,1021,1980,2025-05-11,2025-05-08,6.76,1225404,904,256,37.420134,-122.177239,2,0,0,1,2025,5,2,44,0,1.0,451.6666666666667,2,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029696,San Mateo,South San Francisco,94080,Condo,4,1.0,1519,0,1959,2026-03-05,2026-03-05,6.0,1368697,901,637,37.677661,-122.272142,1,0,1,1,2026,3,1,65,0,0.2,303.8,2,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029697,San Mateo,South San Francisco,94080,Townhouse,3,3.0,1252,1210,1989,2024-10-23,2024-10-17,6.44,1189844,950,263,37.634629,-122.389387,2,0,1,1,2024,10,4,35,0,0.75,313.0,3,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029698,San Mateo,South San Francisco,94080,Single Family,4,2.5,3304,8019,1963,2021-07-13,2021-07-08,2.9,3009893,910,190,37.471994,-122.459155,2,0,1,2,2021,7,3,61,0,0.5,660.8,3,1,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029699,San Mateo,South San Francisco,94080,Single Family,5,2.0,1399,5223,1986,2025-11-25,2025-11-20,6.26,2039240,1457,0,37.541091,-122.403686,2,0,1,2,2025,11,4,38,0,0.3333333333333333,233.16666666666663,3,0,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029700,San Mateo,South San Francisco,94080,Single Family,4,3.0,1532,4169,1991,2022-12-31,2022-12-29,6.42,1706354,1113,130,37.556905,-122.298441,2,1,0,2,2022,12,4,33,0,0.6,306.4,3,1,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029701,San Mateo,South San Francisco,94080,Townhouse,2,2.0,1870,1946,1974,2025-03-06,2025-03-06,6.63,1477045,789,289,37.414942,-122.340837,2,0,0,1,2025,3,1,50,0,0.6666666666666666,623.3333333333334,2,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029702,San Mateo,South San Francisco,94080,Single Family,5,3.0,3175,6987,1961,2023-01-18,2023-01-12,6.33,3570618,1124,166,37.530818,-122.185708,2,0,0,1,2023,1,1,63,0,0.5,529.1666666666666,2,1,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029703,San Mateo,South San Francisco,94080,Single Family,3,3.0,2682,9305,1974,2023-04-15,2023-04-13,6.27,2819001,1051,0,37.532694,-122.181339,2,0,0,2,2023,4,2,50,0,0.75,670.5,2,0,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029704,San Mateo,South San Francisco,94080,Townhouse,3,2.0,1760,1712,1997,2021-11-24,2021-11-24,3.1,1247343,708,371,37.507857,-122.43644,2,0,0,1,2021,11,4,27,0,0.5,440.0,2,1,0,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
SA0029705,San Mateo,South San Francisco,94080,Single Family,5,4.0,3326,9634,1976,2025-05-31,2025-05-29,6.89,3769641,1133,0,37.643736,-122.324686,2,0,1,1,2025,5,2,48,0,0.6666666666666666,554.3333333333334,3,0,1,1901646.9656160453,1901532.482808023,103,5.9,52.0,174.0,55.0,37.0,63.0,38.0,42.0,49.0
